"","Nest_ID","merge_group","ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","prev_beh","prev_vid","prev_end","merge_with_prev","n_rows_merged","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs","DurationMins","Time_Diff_Mins","Fate_video_simple","Fate_combined"
"126","11-AJW002",122,25763,"11-AJW002_3","I-Incubating",2011-07-14 00:34:32,2011-07-14 00:38:17,NA,"NotApplicable",NA,"AMM",2020-09-16,NA,NA,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 00:34:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,2011-07-14 00:38:32,15,3.75,0,"Depredated","Depredated"
"127","11-AJW002",123,25764,"11-AJW002_3","N-NotIncubating",2011-07-14 00:38:32,2011-07-14 00:40:17,NA,"O",NA,"AMM",2020-09-16,NA,NA,NA,"I-Incubating","11-AJW002_3",2011-07-14 00:38:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,2011-07-14 00:40:32,15,1.75,0,"Depredated","Depredated"
"128","11-AJW002",124,25765,"11-AJW002_3","I-Incubating",2011-07-14 00:40:32,2011-07-14 00:43:17,NA,"NotApplicable",NA,"AMM",2020-09-16,NA,NA,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 00:40:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2011-07-14 00:43:32,15,2.75,0,"Depredated","Depredated"
"129","11-AJW002",125,25766,"11-AJW002_3","N-NotIncubating",2011-07-14 00:43:32,2011-07-14 00:45:32,NA,"O",NA,"AMM",2020-09-16,NA,NA,NA,"I-Incubating","11-AJW002_3",2011-07-14 00:43:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,2011-07-14 00:45:47,15,2,0,"Depredated","Depredated"
"130","11-AJW002",126,21394,"11-AJW002_3","I-Incubating",2011-07-14 00:45:47,2011-07-14 05:02:47,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 00:45:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15420,2011-07-14 05:03:02,15,257,0,"Depredated","Depredated"
"131","11-AJW002",127,20586,"11-AJW002_3","N-NotIncubating",2011-07-14 05:03:02,2011-07-14 05:21:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-14 05:02:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1125,2011-07-14 05:22:02,15,18.75,0,"Depredated","Depredated"
"132","11-AJW002",128,21395,"11-AJW002_3","I-Incubating",2011-07-14 05:22:02,2011-07-14 06:19:32,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 05:21:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450,2011-07-14 06:19:47,15,57.5,0,"Depredated","Depredated"
"133","11-AJW002",129,20587,"11-AJW002_3","N-NotIncubating",2011-07-14 06:19:47,2011-07-14 06:42:17,"W","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-14 06:19:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,2011-07-14 06:42:32,15,22.5,0,"Depredated","Depredated"
"134","11-AJW002",130,21396,"11-AJW002_3","I-Incubating",2011-07-14 06:42:32,2011-07-14 07:26:32,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 06:42:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640,2011-07-14 07:26:47,15,44,0,"Depredated","Depredated"
"135","11-AJW002",131,20588,"11-AJW002_3","N-NotIncubating",2011-07-14 07:26:47,2011-07-14 07:37:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-14 07:26:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,2011-07-14 07:38:02,15,11,0,"Depredated","Depredated"
"136","11-AJW002",132,21397,"11-AJW002_3","I-Incubating",2011-07-14 07:38:02,2011-07-14 08:26:47,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 07:37:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2925,2011-07-14 08:27:02,15,48.75,0,"Depredated","Depredated"
"137","11-AJW002",133,20589,"11-AJW002_3","N-NotIncubating",2011-07-14 08:27:02,2011-07-14 09:01:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-14 08:26:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2085,2011-07-14 09:02:02,15,34.75,0,"Depredated","Depredated"
"138","11-AJW002",134,21398,"11-AJW002_3","I-Incubating",2011-07-14 09:02:02,2011-07-14 15:22:32,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 09:01:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22830,2011-07-14 15:22:47,15,380.5,0,"Depredated","Depredated"
"139","11-AJW002",135,25767,"11-AJW002_3","N-NotIncubating",2011-07-14 15:22:47,2011-07-14 15:46:17,NA,"O",NA,"AMM",2020-09-16,NA,NA,NA,"I-Incubating","11-AJW002_3",2011-07-14 15:22:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,2011-07-14 15:46:32,15,23.5,0,"Depredated","Depredated"
"140","11-AJW002",136,25768,"11-AJW002_3","I-Incubating",2011-07-14 15:46:32,2011-07-14 16:37:02,NA,"NotApplicable",NA,"AMM",2020-09-16,NA,NA,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 15:46:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030,2011-07-14 16:37:17,15,50.5,0,"Depredated","Depredated"
"141","11-AJW002",137,20590,"11-AJW002_3","N-NotIncubating",2011-07-14 16:37:17,2011-07-14 17:20:17,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-14 16:37:02,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580,2011-07-14 17:20:32,15,43,0,"Depredated","Depredated"
"142","11-AJW002",138,21399,"11-AJW002_3","I-Incubating",2011-07-14 17:20:32,2011-07-14 17:56:32,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-14 17:20:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,2011-07-14 17:56:47,15,36,0,"Depredated","Depredated"
"143","11-AJW002",139,25769,"11-AJW002_3","U-Unviewable",2011-07-14 17:56:47,2011-07-14 20:17:32,NA,"NotApplicable","Nest not well distinguishable due to lighting","AMM",2020-09-16,NA,NA,NA,"I-Incubating","11-AJW002_3",2011-07-14 17:56:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8445,2011-07-14 20:17:47,15,140.75,0,"Depredated","Depredated"
"144","11-AJW002",140,25770,"11-AJW002_3","I-Incubating",2011-07-14 20:17:47,2011-07-15 01:50:17,NA,"NotApplicable",NA,"AMM",2020-09-16,NA,NA,NA,"U-Unviewable","11-AJW002_3",2011-07-14 20:17:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19950,2011-07-15 01:50:32,15,332.5,0,"Depredated","Depredated"
"145","11-AJW002",141,20591,"11-AJW002_3","N-NotIncubating",2011-07-15 01:50:32,2011-07-15 02:18:32,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 01:50:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,2011-07-15 02:18:47,15,28,0,"Depredated","Depredated"
"146","11-AJW002",142,21400,"11-AJW002_3","I-Incubating",2011-07-15 02:18:47,2011-07-15 05:23:47,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 02:18:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11100,2011-07-15 05:24:02,15,185,0,"Depredated","Depredated"
"147","11-AJW002",143,20592,"11-AJW002_3","N-NotIncubating",2011-07-15 05:24:02,2011-07-15 05:47:32,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 05:23:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,2011-07-15 05:47:47,15,23.5,0,"Depredated","Depredated"
"148","11-AJW002",144,21401,"11-AJW002_3","I-Incubating",2011-07-15 05:47:47,2011-07-15 07:31:47,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 05:47:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6240,2011-07-15 07:32:02,15,104,0,"Depredated","Depredated"
"149","11-AJW002",145,20593,"11-AJW002_3","N-NotIncubating",2011-07-15 07:32:02,2011-07-15 07:48:17,"W","O","Hen walks around nest, stays within a few feet.","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 07:31:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,2011-07-15 07:48:32,15,16.25,0,"Depredated","Depredated"
"150","11-AJW002",146,21402,"11-AJW002_3","I-Incubating",2011-07-15 07:48:32,2011-07-15 08:15:02,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 07:48:17,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,2011-07-15 08:15:17,15,26.5,0,"Depredated","Depredated"
"151","11-AJW002",147,20594,"11-AJW002_3","N-NotIncubating",2011-07-15 08:15:17,2011-07-15 08:47:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 08:15:02,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,2011-07-15 08:48:02,15,32.5,0,"Depredated","Depredated"
"152","11-AJW002",148,21403,"11-AJW002_3","I-Incubating",2011-07-15 08:48:02,2011-07-15 10:22:32,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 08:47:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5670,2011-07-15 10:22:47,15,94.5,0,"Depredated","Depredated"
"153","11-AJW002",149,20595,"11-AJW002_3","N-NotIncubating",2011-07-15 10:22:47,2011-07-15 11:11:47,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 10:22:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2940,2011-07-15 11:12:02,15,49,0,"Depredated","Depredated"
"154","11-AJW002",150,21404,"11-AJW002_3","I-Incubating",2011-07-15 11:12:02,2011-07-15 12:31:02,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 11:11:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4740,2011-07-15 12:31:17,15,79,0,"Depredated","Depredated"
"155","11-AJW002",151,20596,"11-AJW002_3","N-NotIncubating",2011-07-15 12:31:17,2011-07-15 13:10:32,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 12:31:02,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2355,2011-07-15 13:10:47,15,39.25,0,"Depredated","Depredated"
"156","11-AJW002",152,21405,"11-AJW002_3","I-Incubating",2011-07-15 13:10:47,2011-07-15 14:45:32,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 13:10:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5685,2011-07-15 14:45:47,15,94.75,0,"Depredated","Depredated"
"157","11-AJW002",153,20597,"11-AJW002_3","N-NotIncubating",2011-07-15 14:45:47,2011-07-15 15:27:47,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 14:45:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520,2011-07-15 15:28:02,15,42,0,"Depredated","Depredated"
"158","11-AJW002",154,21406,"11-AJW002_3","I-Incubating",2011-07-15 15:28:02,2011-07-15 17:10:32,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 15:27:47,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,2011-07-15 17:10:47,15,102.5,0,"Depredated","Depredated"
"159","11-AJW002",155,20598,"11-AJW002_3","N-NotIncubating",2011-07-15 17:10:47,2011-07-15 17:38:02,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"I-Incubating","11-AJW002_3",2011-07-15 17:10:32,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,2011-07-15 17:38:17,15,27.25,0,"Depredated","Depredated"
"160","11-AJW002",156,21407,"11-AJW002_3","I-Incubating",2011-07-15 17:38:17,2011-07-15 18:29:47,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-09-16,NA,"N-NotIncubating","11-AJW002_3",2011-07-15 17:38:02,FALSE,1,2011,178,"LTDU",NA,NA,2,"Destroyed",202,NA,NA,"GLGU",1,"Reconyx","2011-07-02 5:08:22",NA,"2011-07-21 14:10:28",21.07072917,19.38,183,182.5,182.5,182,NA,NA,NA,NA,182.5,182.5,NA,NA,"Active",1,0,"LTDU","Depredated","GLGU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090,2011-07-15 18:30:02,15,51.5,0,"Depredated","Depredated"
