"","Nest_ID","merge_group","ID","Video_ID","Behavior","DateTimeBegin","DateTimeEnd","HowLeft","RecessCause","Comments_Notes","Who_Entered","Date_Entered","Double_Checked_Who","Double_Checked_Date","Date_Double_Checked","prev_beh","prev_vid","prev_end","merge_with_prev","n_rows_merged","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter","DurationSecs","NextDateTimeBegin","TimeToNextVidSecs","Time_Diff_Mins","Fate_video_simple","Fate_combined","DurationMins","Fate_simple","DurationDays","inc_init_final","inc_init_tier","doy","day_since_init","day_since_init_int"
"1168","11-NRD020",5,21921,"11-NRD020_1","I-Incubating",2011-07-10 17:45:57,2011-07-10 19:19:57,"F","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-11 17:47:00,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,5640,2011-07-11 19:21:30,15,-1441.3,"Hatched","Hatched",94,"Hatched",0.0652777777777778,172.6666667,"floating_mean",191,18.3333333,18
"1169","11-NRD020",6,21113,"11-NRD020_1","N-NotIncubating",2011-07-10 19:20:12,2011-07-10 19:38:27,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-11 19:21:15,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1095,2011-07-11 19:40:00,15,-1441.3,"Hatched","Hatched",18.25,"Hatched",0.0126736111111111,172.6666667,"floating_mean",191,18.3333333,18
"1170","11-NRD020",7,21922,"11-NRD020_1","I-Incubating",2011-07-10 19:38:42,2011-07-10 20:12:27,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-11 19:39:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,2025,2011-07-11 20:14:00,15,-1441.3,"Hatched","Hatched",33.75,"Hatched",0.0234375,172.6666667,"floating_mean",191,18.3333333,18
"1171","11-NRD020",8,21114,"11-NRD020_1","N-NotIncubating",2011-07-10 20:12:42,2011-07-10 20:49:12,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-11 20:13:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,2190,2011-07-11 20:50:45,15,-1441.3,"Hatched","Hatched",36.5,"Hatched",0.0253472222222222,172.6666667,"floating_mean",191,18.3333333,18
"1172","11-NRD020",9,21923,"11-NRD020_1","I-Incubating",2011-07-10 20:49:27,2011-07-10 22:31:27,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-11 20:50:30,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,6120,2011-07-11 22:33:00,15,-1441.3,"Hatched","Hatched",102,"Hatched",0.0708333333333333,172.6666667,"floating_mean",191,18.3333333,18
"1173","11-NRD020",10,21115,"11-NRD020_1","N-NotIncubating",2011-07-10 22:31:42,2011-07-10 22:57:27,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-11 22:32:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1545,2011-07-11 22:59:00,15,-1441.3,"Hatched","Hatched",25.75,"Hatched",0.0178819444444444,172.6666667,"floating_mean",191,18.3333333,18
"1174","11-NRD020",11,21924,"11-NRD020_1","I-Incubating",2011-07-10 22:57:42,2011-07-11 13:24:12,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-11 22:58:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,51990,2011-07-12 13:25:45,15,-1441.3,"Hatched","Hatched",866.5,"Hatched",0.601736111111111,172.6666667,"floating_mean",191,18.3333333,18
"1175","11-NRD020",12,21116,"11-NRD020_1","N-NotIncubating",2011-07-11 13:24:27,2011-07-11 13:47:27,"F","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-12 13:25:30,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1380,2011-07-12 13:49:00,15,-1441.3,"Hatched","Hatched",23,"Hatched",0.0159722222222222,172.6666667,"floating_mean",192,19.3333333,19
"1176","11-NRD020",13,21925,"11-NRD020_1","I-Incubating",2011-07-11 13:47:42,2011-07-11 15:30:27,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-12 13:48:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,6165,2011-07-12 15:32:00,15,-1441.3,"Hatched","Hatched",102.75,"Hatched",0.0713541666666667,172.6666667,"floating_mean",192,19.3333333,19
"1177","11-NRD020",14,21117,"11-NRD020_1","N-NotIncubating",2011-07-11 15:30:42,2011-07-11 15:32:27,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-12 15:31:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,105,2011-07-12 15:34:00,15,-1441.3,"Hatched","Hatched",1.75,"Hatched",0.00121527777777778,172.6666667,"floating_mean",192,19.3333333,19
"1178","11-NRD020",15,21926,"11-NRD020_1","I-Incubating",2011-07-11 15:32:42,2011-07-11 15:33:12,"F","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-12 15:33:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,30,2011-07-12 15:34:45,15,-1441.3,"Hatched","Hatched",0.5,"Hatched",0.000347222222222222,172.6666667,"floating_mean",192,19.3333333,19
"1179","11-NRD020",16,21118,"11-NRD020_1","N-NotIncubating",2011-07-11 15:33:27,2011-07-11 16:06:42,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-12 15:34:30,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1995,2011-07-12 16:08:15,15,-1441.3,"Hatched","Hatched",33.25,"Hatched",0.0230902777777778,172.6666667,"floating_mean",192,19.3333333,19
"1180","11-NRD020",17,21927,"11-NRD020_1","I-Incubating",2011-07-11 16:06:57,2011-07-11 18:08:42,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-12 16:08:00,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,7305,2011-07-12 18:10:15,15,-1441.3,"Hatched","Hatched",121.75,"Hatched",0.0845486111111111,172.6666667,"floating_mean",192,19.3333333,19
"1181","11-NRD020",18,21119,"11-NRD020_1","N-NotIncubating",2011-07-11 18:08:57,2011-07-11 19:07:27,"NotRecorded","O","Trapping crew walked in background to another nest (after departure)","Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-12 18:10:00,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,3510,2011-07-12 19:09:00,15,-1441.3,"Hatched","Hatched",58.5,"Hatched",0.040625,172.6666667,"floating_mean",192,19.3333333,19
"1182","11-NRD020",19,21928,"11-NRD020_1","I-Incubating",2011-07-11 19:07:42,2011-07-11 20:25:12,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-12 19:08:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,4650,2011-07-12 20:26:45,15,-1441.3,"Hatched","Hatched",77.5,"Hatched",0.0538194444444444,172.6666667,"floating_mean",192,19.3333333,19
"1183","11-NRD020",20,21120,"11-NRD020_1","N-NotIncubating",2011-07-11 20:25:27,2011-07-11 20:51:12,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-12 20:26:30,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1545,2011-07-12 20:52:45,15,-1441.3,"Hatched","Hatched",25.75,"Hatched",0.0178819444444444,172.6666667,"floating_mean",192,19.3333333,19
"1184","11-NRD020",21,21929,"11-NRD020_1","I-Incubating",2011-07-11 20:51:27,2011-07-11 22:18:27,"F","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-12 20:52:30,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,5220,2011-07-12 22:20:00,15,-1441.3,"Hatched","Hatched",87,"Hatched",0.0604166666666667,172.6666667,"floating_mean",192,19.3333333,19
"1185","11-NRD020",22,21121,"11-NRD020_1","N-NotIncubating",2011-07-11 22:18:42,2011-07-11 22:47:27,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-12 22:19:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1725,2011-07-12 22:49:00,15,-1441.3,"Hatched","Hatched",28.75,"Hatched",0.0199652777777778,172.6666667,"floating_mean",192,19.3333333,19
"1186","11-NRD020",23,21930,"11-NRD020_1","I-Incubating",2011-07-11 22:47:42,2011-07-12 00:38:57,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-12 22:48:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,6675,2011-07-13 00:40:30,15,-1441.3,"Hatched","Hatched",111.25,"Hatched",0.0772569444444444,172.6666667,"floating_mean",192,19.3333333,19
"1187","11-NRD020",24,21122,"11-NRD020_1","N-NotIncubating",2011-07-12 00:39:12,2011-07-12 01:02:27,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-13 00:40:15,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,1395,2011-07-13 01:04:00,15,-1441.3,"Hatched","Hatched",23.25,"Hatched",0.0161458333333333,172.6666667,"floating_mean",193,20.3333333,20
"1188","11-NRD020",25,21931,"11-NRD020_1","I-Incubating",2011-07-12 01:02:42,2011-07-12 13:10:42,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-13 01:03:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,43680,2011-07-13 13:12:15,15,-1441.3,"Hatched","Hatched",728,"Hatched",0.505555555555556,172.6666667,"floating_mean",193,20.3333333,20
"1189","11-NRD020",26,21123,"11-NRD020_1","N-NotIncubating",2011-07-12 13:10:57,2011-07-12 14:02:57,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-13 13:12:00,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,3120,2011-07-13 14:04:30,15,-1441.3,"Hatched","Hatched",52,"Hatched",0.0361111111111111,172.6666667,"floating_mean",193,20.3333333,20
"1190","11-NRD020",27,21932,"11-NRD020_1","I-Incubating",2011-07-12 14:03:12,2011-07-12 16:00:42,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-13 14:04:15,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,7050,2011-07-13 16:02:15,15,-1441.3,"Hatched","Hatched",117.5,"Hatched",0.0815972222222222,172.6666667,"floating_mean",193,20.3333333,20
"1191","11-NRD020",28,21124,"11-NRD020_1","N-NotIncubating",2011-07-12 16:00:57,2011-07-12 17:03:27,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-13 16:02:00,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,3750,2011-07-13 17:05:00,15,-1441.3,"Hatched","Hatched",62.5,"Hatched",0.0434027777777778,172.6666667,"floating_mean",193,20.3333333,20
"1192","11-NRD020",29,21933,"11-NRD020_1","I-Incubating",2011-07-12 17:03:42,2011-07-12 18:30:57,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-13 17:04:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,5235,2011-07-13 18:32:30,15,-1441.3,"Hatched","Hatched",87.25,"Hatched",0.0605902777777778,172.6666667,"floating_mean",193,20.3333333,20
"1193","11-NRD020",30,21125,"11-NRD020_1","N-NotIncubating",2011-07-12 18:31:12,2011-07-12 19:08:57,"W","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-13 18:32:15,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,2265,2011-07-13 19:10:30,15,-1441.3,"Hatched","Hatched",37.75,"Hatched",0.0262152777777778,172.6666667,"floating_mean",193,20.3333333,20
"1194","11-NRD020",31,21934,"11-NRD020_1","I-Incubating",2011-07-12 19:09:12,2011-07-12 20:37:27,"NotRecorded","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-13 19:10:15,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,5295,2011-07-13 20:39:00,15,-1441.3,"Hatched","Hatched",88.25,"Hatched",0.0612847222222222,172.6666667,"floating_mean",193,20.3333333,20
"1195","11-NRD020",32,21126,"11-NRD020_1","N-NotIncubating",2011-07-12 20:37:42,2011-07-12 21:14:27,"NotRecorded","O",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"I-Incubating","11-NRD020_1",2011-07-13 20:38:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,2205,2011-07-13 21:16:00,15,-1441.3,"Hatched","Hatched",36.75,"Hatched",0.0255208333333333,172.6666667,"floating_mean",193,20.3333333,20
"1196","11-NRD020",33,21935,"11-NRD020_1","I-Incubating",2011-07-12 21:14:42,2011-07-13 00:38:12,"W","NotApplicable",NA,"Transferred from FFWFO yearly excel table",2020-05-28,"AMM",2020-10-04,NA,"N-NotIncubating","11-NRD020_1",2011-07-13 21:15:45,FALSE,1,2011,176,"STEI",NA,"2406-00640",7,"Hatched",196,7,4,NA,1,"Reconyx","2011-07-11 14:35:00",NA,"2011-07-15 10:16:45",5.850694444,3.82,173,172.6666667,173,173,NA,NA,"0",NA,167.6666667,168,NA,NA,"Active",0,0,"STEI","Hatched",NA,"4","2011-07-15","2011/07/15 12:23:00","2011/07/15 12:45:00","ASY",699,NA,NA,39.8,NA,NA,"44.5","37.9",NA,NA,NA,12210,2011-07-14 00:39:45,15,-1441.3,"Hatched","Hatched",203.5,"Hatched",0.141319444444444,172.6666667,"floating_mean",193,20.3333333,20
